LaneNo,source,target
706,1118_KT광화문지사,23_경복궁역
706,23_경복궁역,1113_사직단.어린이도서관
706,1113_사직단.어린이도서관,95_독립문역
706,95_독립문역,130_무악재역
706,130_무악재역,13040_인왕산.홍제원아파트
706,13040_인왕산.홍제원아파트,347_홍제역
706,347_홍제역,13027_산골고개
706,13027_산골고개,70_녹번역
706,70_녹번역,12025_한전서대문은평.북한산푸르지오
706,12025_한전서대문은평.북한산푸르지오,154_불광역
706,154_불광역,12019_동명여고.천주교불광동성당
706,12019_동명여고.천주교불광동성당,256_연신내역
706,256_연신내역,12015_세명컴퓨터고등학교
706,12015_세명컴퓨터고등학교,12013_박석고개.신도고등학교
706,12013_박석고개.신도고등학교,46_구파발역
706,46_구파발역,12009_은평뉴타운10단지
706,12009_은평뉴타운10단지,35159_동산동능모퉁이.한국지역난방공
706,35159_동산동능모퉁이.한국지역난방공,35173_용사촌입구.밥할머니공원앞
706,35173_용사촌입구.밥할머니공원앞,35145_동산마을22단지
706,35145_동산마을22단지,35123_동산고등학교
706,35123_동산고등학교,35158_삼송교
706,35158_삼송교,35045_달걀부리마을
706,35045_달걀부리마을,35039_원흥동
706,35039_원흥동,35041_가시골
706,35041_가시골,35046_훼릭스
706,35046_훼릭스,35044_흥도동행정복지센터
706,35044_흥도동행정복지센터,274_원당역
706,274_원당역,35067_신원당마을입구
706,35067_신원당마을입구,35072_신원당마을7단지
706,35072_신원당마을7단지,35015_성사2동행정복지센터
706,35015_성사2동행정복지센터,35642_고양어울림누리.달빛마을1단지
706,35642_고양어울림누리.달빛마을1단지,35395_화정1동행정복지센터
706,35395_화정1동행정복지센터,35393_명지병원.달빛마을3단지
706,35393_명지병원.달빛마을3단지,35397_화정동단독주택단지
706,35397_화정동단독주택단지,352_화정역
706,352_화정역,35391_별빛마을8단지.롯데마트
706,35391_별빛마을8단지.롯데마트,35389_고양경찰서앞.고양어린이박물관
706,35389_고양경찰서앞.고양어린이박물관,80_대곡역
706,80_대곡역,36667_백석동.요진와이시티
706,36667_백석동.요진와이시티,141_백석역
706,141_백석역,36179_백석도서관.일산병원
706,36179_백석도서관.일산병원,36184_백석1동행정복지센터
706,36184_백석1동행정복지센터,36181_백송마을8.9단지
706,36181_백송마을8.9단지,36190_백석고등학교
706,36190_백석고등학교,36200_강촌마을2단지.한신아파트
706,36200_강촌마을2단지.한신아파트,36627_동아아파트.강촌마을1단지
706,36627_동아아파트.강촌마을1단지,36626_강촌마을8단지
706,36626_강촌마을8단지,36694_일산동구청
706,36694_일산동구청,36665_일산동부경찰서
706,36665_일산동부경찰서,36688_강선마을
706,36688_강선마을,36246_강선초등학교
706,36246_강선초등학교,36232_유화프라자
706,36232_유화프라자,36249_문촌마을.라이프아파트
706,36249_문촌마을.라이프아파트,36259_연세프라자
706,36259_연세프라자,36273_장성중학교.대진고등학교
706,36273_장성중학교.대진고등학교,36261_농수산물센터
706,36261_농수산물센터,36278_성저초등학교
706,36278_성저초등학교,36313_서울도시가스
706,36313_서울도시가스,36348_철산아파트.탄현역앞.고양시현충
706,36348_철산아파트.탄현역앞.고양시현충,36322_일산가구공단
706,36322_일산가구공단,63074_앵골.광성교회
706,63074_앵골.광성교회,63076_송학동
706,63076_송학동,63729_한빛마을4.8단지
706,63729_한빛마을4.8단지,63727_한빛마을3.6단지
706,63727_한빛마을3.6단지,63664_한빛마을1단지
706,63664_한빛마을1단지,63637_해솔마을6.7단지
706,63637_해솔마을6.7단지,63265_지산중학교.운정행복센터
706,63265_지산중학교.운정행복센터,63633_가람마을9단지
706,63633_가람마을9단지,63263_운정광역보건지소
706,63263_운정광역보건지소,63739_산내마을8.12단지
706,63739_산내마을8.12단지,63096_산내마을6.8단지
706,63096_산내마을6.8단지,63737_신성교하차고지
708,12469_진관공영차고지,35160_동산동능모퉁이.한국지역난방공
708,35160_동산동능모퉁이.한국지역난방공,12425_지축교앞
708,12425_지축교앞,12426_진관중고교약수사입구
708,12426_진관중고교약수사입구,12227_진관초교입구
708,12227_진관초교입구,12229_푸르지오625동앞.관음사입구
708,12229_푸르지오625동앞.관음사입구,12432_푸르지오621동앞
708,12432_푸르지오621동앞,12457_아이파크708동앞
708,12457_아이파크708동앞,12430_진관중고교.약수사앞
708,12430_진관중고교.약수사앞,12436_래미안909동앞
708,12436_래미안909동앞,46_구파발역
708,46_구파발역,12014_박석고개.신도고등학교
708,12014_박석고개.신도고등학교,12016_세명컴퓨터고등학교
708,12016_세명컴퓨터고등학교,256_연신내역
708,256_연신내역,12020_동명여고.천주교불광동성당
708,12020_동명여고.천주교불광동성당,154_불광역
708,154_불광역,12026_한전서대문은평.북한산푸르지오
708,12026_한전서대문은평.북한산푸르지오,70_녹번역
708,70_녹번역,13026_산골고개
708,13026_산골고개,347_홍제역
708,347_홍제역,13030_홍제삼거리.인왕산한신휴플러스
708,13030_홍제삼거리.인왕산한신휴플러스,130_무악재역
708,130_무악재역,13033_안산초등학교
708,13033_안산초등학교,95_독립문역
708,95_독립문역,13036_영천시장
708,13036_영천시장,177_서대문역
708,177_서대문역,13039_경찰청.동북아역사재단
708,13039_경찰청.동북아역사재단,181_서울역
708,181_서울역,2123_숭례문
708,2123_숭례문,2128_시청앞
708,2128_시청앞,2137_서울신문사
708,2137_서울신문사,1118_KT광화문지사
708,1118_KT광화문지사,23_경복궁역
708,23_경복궁역,1113_사직단.어린이도서관
708,1113_사직단.어린이도서관,95_독립문역
708,95_독립문역,130_무악재역
708,130_무악재역,13040_인왕산.홍제원아파트
708,13040_인왕산.홍제원아파트,347_홍제역
708,347_홍제역,13027_산골고개
708,13027_산골고개,70_녹번역
708,70_녹번역,12025_한전서대문은평.북한산푸르지오
708,12025_한전서대문은평.북한산푸르지오,154_불광역
708,154_불광역,12019_동명여고.천주교불광동성당
708,12019_동명여고.천주교불광동성당,256_연신내역
708,256_연신내역,12015_세명컴퓨터고등학교
708,12015_세명컴퓨터고등학교,12013_박석고개.신도고등학교
708,12013_박석고개.신도고등학교,12451_은평성모병원
708,12451_은평성모병원,46_구파발역
708,46_구파발역,12429_롯데캐슬823동앞
708,12429_롯데캐슬823동앞,12435_진관중고교.약수사앞
708,12435_진관중고교.약수사앞,12453_아이파크714동앞
708,12453_아이파크714동앞,12431_아이파크701동앞
708,12431_아이파크701동앞,12455_푸르지오604동앞
708,12455_푸르지오604동앞,12456_푸르지오614동앞
708,12456_푸르지오614동앞,12239_푸르지오618동앞.관음사입구
708,12239_푸르지오618동앞.관음사입구,12238_진관초교관음사입구
708,12238_진관초교관음사입구,12240_진관중고교약수사입구
708,12240_진관중고교약수사입구,12424_지축교앞
708,12424_지축교앞,12470_진관공영차고지
710,14271_월드컵파크7단지,14291_상암고등학교
710,14291_상암고등학교,14289_월드컵파크5단지
710,14289_월드컵파크5단지,14287_상암DMC홍보관.YTN
710,14287_상암DMC홍보관.YTN,14166_상암초등학교
710,14166_상암초등학교,14165_DMC상암센트럴파크
710,14165_DMC상암센트럴파크,14316_월드컵경기장북측
710,14316_월드컵경기장북측,14106_월드컵경기장서측.문화비축기지
710,14106_월드컵경기장서측.문화비축기지,14103_마포농수산물시장.월드컵공원
710,14103_마포농수산물시장.월드컵공원,14102_마포구청
710,14102_마포구청,14196_마포중앙도서관
710,14196_마포중앙도서관,14198_성산2교
710,14198_성산2교,13008_연희104고지앞.구성산회관
710,13008_연희104고지앞.구성산회관,13010_서대문우체국
710,13010_서대문우체국,13012_연세대앞
710,13012_연세대앞,13014_세브란스병원앞
710,13014_세브란스병원앞,13016_이대후문
710,13016_이대후문,1128_사직단
710,1128_사직단,23_경복궁역
710,23_경복궁역,1117_경복궁
710,1117_경복궁,234_안국역
710,234_안국역,1199_창덕궁.우리소리박물관
710,1199_창덕궁.우리소리박물관,1209_창덕궁.돈화문국악당
710,1209_창덕궁.돈화문국악당,1256_원남동사거리
710,1256_원남동사거리,1218_현대그룹빌딩
710,1218_현대그룹빌딩,1219_방송통신대.이화장
710,1219_방송통신대.이화장,345_혜화역
710,345_혜화역,8010_삼선교.한성대학교.조소앙활동터
710,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구
710,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장
710,8006_미아리고개.미아리예술극장,8004_길음뉴타운
710,8004_길음뉴타운,8002_길음2동주민센터
710,8002_길음2동주민센터,133_미아사거리역
710,133_미아사거리역,9010_도봉세무서.성북시장
710,9010_도봉세무서.성북시장,134_미아역
710,134_미아역,9006_수유시장.성신여대미아캠퍼스앞
710,9006_수유시장.성신여대미아캠퍼스앞,204_수유역
710,204_수유역,9147_강북구청
710,9147_강북구청,9313_수유중앙시장
710,9313_수유중앙시장,9314_대한병원
710,9314_대한병원,9005_수유시장.성신여대미아캠퍼스앞
710,9005_수유시장.성신여대미아캠퍼스앞,134_미아역
710,134_미아역,9009_도봉세무서.성북시장
710,9009_도봉세무서.성북시장,133_미아사거리역
710,133_미아사거리역,8001_길음2동주민센터
710,8001_길음2동주민센터,8003_길음뉴타운
710,8003_길음뉴타운,8005_미아리고개.미아리예술극장
710,8005_미아리고개.미아리예술극장,8007_돈암사거리.성신여대입구
710,8007_돈암사거리.성신여대입구,8009_삼선교.한성대학교
710,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
710,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
710,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
710,1002_창경궁.서울대학교병원,1172_창덕궁.서울돈화문국악당
710,1172_창덕궁.서울돈화문국악당,234_안국역
710,234_안국역,1130_덕성여중고
710,1130_덕성여중고,23_경복궁역
710,23_경복궁역,1113_사직단.어린이도서관
710,1113_사직단.어린이도서관,13017_이대후문
710,13017_이대후문,13015_세브란스병원앞
710,13015_세브란스병원앞,13013_연세대앞
710,13013_연세대앞,13011_서대문우체국
710,13011_서대문우체국,13009_연희104고지앞.구성산회관
710,13009_연희104고지앞.구성산회관,14199_성산2교
710,14199_성산2교,14184_성산동
710,14184_성산동,14101_마포구청.성산자동차검사소
710,14101_마포구청.성산자동차검사소,14104_월드컵경기장남측.월드컵공원
710,14104_월드컵경기장남측.월드컵공원,14105_월드컵경기장서측.문화비축기지
710,14105_월드컵경기장서측.문화비축기지,107_디지털미디어시티역
710,107_디지털미디어시티역,14164_DMC상암센트럴파크
710,14164_DMC상암센트럴파크,14167_상암초등학교
710,14167_상암초등학교,14286_상암DMC홍보관.YTN
710,14286_상암DMC홍보관.YTN,14307_누리꿈스퀘어.MBC
710,14307_누리꿈스퀘어.MBC,14288_월드컵파크5단지.상암중고등학교입구
710,14288_월드컵파크5단지.상암중고등학교입구,14272_월드컵파크7단지
720,12469_진관공영차고지,35160_동산동능모퉁이.한국지역난방공
720,35160_동산동능모퉁이.한국지역난방공,12010_은평뉴타운10단지
720,12010_은평뉴타운10단지,46_구파발역
720,46_구파발역,12458_진관동주민센터.은평우체국
720,12458_진관동주민센터.은평우체국,12460_동부센트레빌324동앞
720,12460_동부센트레빌324동앞,12462_동부센트레빌320동앞
720,12462_동부센트레빌320동앞,12474_신도초교.은평메디텍고등학교
720,12474_신도초교.은평메디텍고등학교,12192_신도중학교
720,12192_신도중학교,12197_폭포동.은평노인종합복지관
720,12197_폭포동.은평노인종합복지관,12198_은평경찰서
720,12198_은평경찰서,12199_연신초등학교
720,12199_연신초등학교,12200_불광지구대
720,12200_불광지구대,12201_새장골유래비
720,12201_새장골유래비,12202_연서시장
720,12202_연서시장,256_연신내역
720,256_연신내역,12020_동명여고.천주교불광동성당
720,12020_동명여고.천주교불광동성당,154_불광역
720,154_불광역,12026_한전서대문은평.북한산푸르지오
720,12026_한전서대문은평.북한산푸르지오,70_녹번역
720,70_녹번역,13026_산골고개
720,13026_산골고개,347_홍제역
720,347_홍제역,13030_홍제삼거리.인왕산한신휴플러스
720,13030_홍제삼거리.인왕산한신휴플러스,130_무악재역
720,130_무악재역,13033_안산초등학교
720,13033_안산초등학교,95_독립문역
720,95_독립문역,13036_영천시장
720,13036_영천시장,13134_금화초등학교.서울시교육청
720,13134_금화초등학교.서울시교육청,177_서대문역
720,177_서대문역,1007_서울역사박물관.경희궁앞
720,1007_서울역사박물관.경희궁앞,1009_광화문
720,1009_광화문,1011_종로1가
720,1011_종로1가,1013_종로2가
720,1013_종로2가,1015_종로3가.탑골공원
720,1015_종로3가.탑골공원,1017_종로4가.종묘
720,1017_종로4가.종묘,1019_종로5가.광장시장
720,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
720,1021_종로6가.동대문종합시장,99_동대문역
720,99_동대문역,1041_동묘앞
720,1041_동묘앞,223_신설동역
720,223_신설동역,6025_용두동사거리
720,6025_용두동사거리,302_제기동역
720,302_제기동역,6426_청량리수산시장
720,6426_청량리수산시장,325_청량리역
720,325_청량리역,6112_청량리미주상가앞
720,6112_청량리미주상가앞,6114_서울성심병원
720,6114_서울성심병원,6187_떡전교앞
720,6187_떡전교앞,6189_서울시립대학교앞
720,6189_서울시립대학교앞,6191_전농로터리시장.동부교육지원청
720,6191_전농로터리시장.동부교육지원청,6192_전농우체국앞
720,6192_전농우체국앞,6195_청솔우성아파트.답십리시장
720,6195_청솔우성아파트.답십리시장,6225_답십리2동두산아파트
720,6225_답십리2동두산아파트,6227_답십리2동한양아파트앞
720,6227_답십리2동한양아파트앞,6229_동답한신.대림아파트동대문체육관
720,6229_동답한신.대림아파트동대문체육관,6230_촬영소사거리.동답초등학교
720,6230_촬영소사거리.동답초등학교,6779_동답초교.대림아파트
720,6779_동답초교.대림아파트,6150_동답한신동아아파트
720,6150_동답한신동아아파트,6153_동아.위더스빌아파트
720,6153_동아.위더스빌아파트,6335_자동차부품상가
720,6335_자동차부품상가,6198_답십리초등학교.현대시장
720,6198_답십리초등학교.현대시장,6196_답십리2동시온교회앞
720,6196_답십리2동시온교회앞,6194_청솔우성아파트.답십리시장
720,6194_청솔우성아파트.답십리시장,6193_전농우체국앞
720,6193_전농우체국앞,6190_서울시동부교육지원청.해성국제컨벤션고교
720,6190_서울시동부교육지원청.해성국제컨벤션고교,6188_서울시립대입구
720,6188_서울시립대입구,6186_떡전교앞
720,6186_떡전교앞,6113_서울성심병원
720,6113_서울성심병원,325_청량리역
720,325_청량리역,6022_청량리.청과물도매시장
720,6022_청량리.청과물도매시장,302_제기동역
720,302_제기동역,6026_용두동사거리.한국의류시험연구원
720,6026_용두동사거리.한국의류시험연구원,223_신설동역
720,223_신설동역,1044_동묘앞
720,1044_동묘앞,1037_동대문
720,1037_동대문,1022_종로6가.동대문종합시장
720,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
720,1020_종로5가.광장시장,1018_종로4가.종묘
720,1018_종로4가.종묘,1016_종로3가.탑골공원
720,1016_종로3가.탑골공원,1014_종로2가
720,1014_종로2가,1012_종로1가
720,1012_종로1가,1010_광화문
720,1010_광화문,1123_서울역사박물관.경교장.강북삼성병원
720,1123_서울역사박물관.경교장.강북삼성병원,177_서대문역
720,177_서대문역,13037_영천시장
720,13037_영천시장,95_독립문역
720,95_독립문역,130_무악재역
720,130_무악재역,13040_인왕산.홍제원아파트
720,13040_인왕산.홍제원아파트,347_홍제역
720,347_홍제역,13027_산골고개
720,13027_산골고개,70_녹번역
720,70_녹번역,12025_한전서대문은평.북한산푸르지오
720,12025_한전서대문은평.북한산푸르지오,154_불광역
720,154_불광역,12019_동명여고.천주교불광동성당
720,12019_동명여고.천주교불광동성당,256_연신내역
720,256_연신내역,12185_연서시장
720,12185_연서시장,12186_종로약국
720,12186_종로약국,12187_불광지구대
720,12187_불광지구대,12188_북한산대창센시티아파트
720,12188_북한산대창센시티아파트,12189_은평경찰서
720,12189_은평경찰서,12190_폭포동
720,12190_폭포동,12195_은평노인종합복지관.신도중학교
720,12195_은평노인종합복지관.신도중학교,12463_신도초교.은평메디텍고등학교
720,12463_신도초교.은평메디텍고등학교,12465_두산위브205동앞
720,12465_두산위브205동앞,12461_두산위브253동앞
720,12461_두산위브253동앞,12459_진관동주민센터.은평우체국
720,12459_진관동주민센터.은평우체국,46_구파발역
720,46_구파발역,12009_은평뉴타운10단지
720,12009_은평뉴타운10단지,12470_진관공영차고지
721,13285_서부운수기점,13175_북가좌2동주민센터
721,13175_북가좌2동주민센터,13183_DMC래미안e.편한세상2.4단지
721,13183_DMC래미안e.편한세상2.4단지,13185_북가좌삼호.DMC아이파크아파트
721,13185_북가좌삼호.DMC아이파크아파트,13189_DMC파크뷰자이.별동상가
721,13189_DMC파크뷰자이.별동상가,13180_DMC.파크뷰자이
721,13180_DMC.파크뷰자이,13182_모래내삼거리
721,13182_모래내삼거리,7_가좌역
721,7_가좌역,13007_사천교
721,13007_사천교,13110_연희104고지앞.구성산회관
721,13110_연희104고지앞.구성산회관,14226_연남동
721,14226_연남동,14061_동교동삼거리
721,14061_동교동삼거리,14062_신촌오거리.현대백화점
721,14062_신촌오거리.현대백화점,228_신촌역
721,228_신촌역,285_이대역
721,285_이대역,14067_웨딩타운
721,14067_웨딩타운,233_아현역
721,233_아현역,329_충정로역
721,329_충정로역,177_서대문역
721,177_서대문역,1007_서울역사박물관.경희궁앞
721,1007_서울역사박물관.경희궁앞,1009_광화문
721,1009_광화문,1011_종로1가
721,1011_종로1가,1013_종로2가
721,1013_종로2가,1015_종로3가.탑골공원
721,1015_종로3가.탑골공원,1017_종로4가.종묘
721,1017_종로4가.종묘,1019_종로5가.광장시장
721,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
721,1021_종로6가.동대문종합시장,99_동대문역
721,99_동대문역,1262_숭인동
721,1262_숭인동,6163_동대문우체국.서울풍물시장
721,6163_동대문우체국.서울풍물시장,6162_용두동신동아아파트
721,6162_용두동신동아아파트,270_용두역
721,270_용두역,6017_동대문구청
721,6017_동대문구청,6004_신답초등학교.청계한신휴플러스
721,6004_신답초등학교.청계한신휴플러스,77_답십리역
721,77_답십리역,4002_청년회의소.서울새활용플라자
721,4002_청년회의소.서울새활용플라자,298_장한평역
721,298_장한평역,5002_군자교입구
721,5002_군자교입구,48_군자역
721,48_군자역,5252_능동교회앞
721,5252_능동교회앞,5251_어린이대공원앞.세종대학교
721,5251_어린이대공원앞.세종대학교,81_대공원역
721,81_대공원역,5228_한아름공원
721,5228_한아름공원,21_건대입구역
721,21_건대입구역,5218_건대로데오거리입구
721,5218_건대로데오거리입구,5214_대동아파트앞
721,5214_대동아파트앞,5203_뚝도변전소앞
721,5203_뚝도변전소앞,5204_광진문화예술회관
721,5204_광진문화예술회관,21_건대입구역
721,21_건대입구역,81_대공원역
721,81_대공원역,5140_어린이대공원앞
721,5140_어린이대공원앞,48_군자역
721,48_군자역,5001_군자교입구
721,5001_군자교입구,298_장한평역
721,298_장한평역,6002_청년회의소
721,6002_청년회의소,77_답십리역
721,77_답십리역,6005_신답초등학교.청계한신휴플러스
721,6005_신답초등학교.청계한신휴플러스,6006_동대문구청
721,6006_동대문구청,6007_서울시동부병원
721,6007_서울시동부병원,223_신설동역
721,223_신설동역,1044_동묘앞
721,1044_동묘앞,1037_동대문
721,1037_동대문,1022_종로6가.동대문종합시장
721,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
721,1020_종로5가.광장시장,1018_종로4가.종묘
721,1018_종로4가.종묘,1016_종로3가.탑골공원
721,1016_종로3가.탑골공원,1014_종로2가
721,1014_종로2가,1012_종로1가
721,1012_종로1가,1010_광화문
721,1010_광화문,1008_서울역사박물관.경희궁앞
721,1008_서울역사박물관.경희궁앞,177_서대문역
721,177_서대문역,329_충정로역
721,329_충정로역,233_아현역
721,233_아현역,13042_웨딩타운
721,13042_웨딩타운,285_이대역
721,285_이대역,228_신촌역
721,228_신촌역,13021_신촌오거리.현대백화점
721,13021_신촌오거리.현대백화점,13019_동교동삼거리
721,13019_동교동삼거리,13147_연희동대우아파트
721,13147_연희동대우아파트,13111_연희104고지앞.구성산회관
721,13111_연희104고지앞.구성산회관,13109_사천교
721,13109_사천교,7_가좌역
721,7_가좌역,13181_삼성래미안2차아파트
721,13181_삼성래미안2차아파트,13339_DMC.파크뷰자이
721,13339_DMC.파크뷰자이,13188_DMC센트레빌아파트
721,13188_DMC센트레빌아파트,13186_북가좌삼호.DMC아이파크아파트
721,13186_북가좌삼호.DMC아이파크아파트,13184_모래내우체국.증가교회
721,13184_모래내우체국.증가교회,13264_북가좌초교사거리
721,13264_북가좌초교사거리,13174_북가좌2동주민센터
740,35450_덕은동종점,35448_덕은동입구
740,35448_덕은동입구,35446_대덕동행정복지센터
740,35446_대덕동행정복지센터,14335_월드컵파크9.10.11.12단지
740,14335_월드컵파크9.10.11.12단지,14111_DMC첨단산업센터
740,14111_DMC첨단산업센터,12003_수색교
740,12003_수색교,202_수색역
740,202_수색역,107_디지털미디어시티역
740,107_디지털미디어시티역,13001_북가좌동삼거리
740,13001_북가좌동삼거리,13003_DMC래미안e.편한세상요진아파트
740,13003_DMC래미안e.편한세상요진아파트,7_가좌역
740,7_가좌역,13007_사천교
740,13007_사천교,13110_연희104고지앞.구성산회관
740,13110_연희104고지앞.구성산회관,14226_연남동
740,14226_연남동,14061_동교동삼거리
740,14061_동교동삼거리,228_신촌역
740,228_신촌역,14168_신촌로터리
740,14168_신촌로터리,14171_서강대학교
740,14171_서강대학교,14172_광성중고등학교
740,14172_광성중고등학교,88_대흥역
740,88_대흥역,14176_용강초등학교
740,14176_용강초등학교,14178_동도중학교.서울디자인고등학교
740,14178_동도중학교.서울디자인고등학교,28_공덕역
740,28_공덕역,14150_공덕오거리
740,14150_공덕오거리,14336_용마루고개.브라운스톤공덕아파트
740,14336_용마루고개.브라운스톤공덕아파트,3178_용마루고개.효창파크푸르지오아파트
740,3178_용마루고개.효창파크푸르지오아파트,356_효창공원앞역
740,356_효창공원앞역,3182_용산꿈나무종합타운.보건분소
740,3182_용산꿈나무종합타운.보건분소,3183_원효로제1동주민센터
740,3183_원효로제1동주민센터,3185_전쟁기념관
740,3185_전쟁기념관,71_녹사평역
740,71_녹사평역,3154_용산구청
740,3154_용산구청,3156_한강중학교앞
740,3156_한강중학교앞,22404_반포한강공원.세빛섬
740,22404_반포한강공원.세빛섬,22212_서울지방조달청.서울성모병원
740,22212_서울지방조달청.서울성모병원,22138_서울중앙지방검찰청대검찰청
740,22138_서울중앙지방검찰청대검찰청,182_서초역
740,182_서초역,38_교대역
740,38_교대역,22104_서초동유원아파트
740,22104_서초동유원아파트,22114_롯데칠성
740,22114_롯데칠성,10_강남역
740,10_강남역,254_역삼역
740,254_역삼역,23305_대한사회복지회
740,23305_대한사회복지회,23306_한국자산신탁.센터필드
740,23306_한국자산신탁.센터필드,187_선릉역
740,187_선릉역,23260_포스코빌딩
740,23260_포스코빌딩,161_삼성역
740,161_삼성역,23217_포스코건너편
740,23217_포스코건너편,187_선릉역
740,187_선릉역,23277_서울상록회관.한국기술센터
740,23277_서울상록회관.한국기술센터,23280_아가방빌딩.하나은행
740,23280_아가방빌딩.하나은행,254_역삼역
740,254_역삼역,10_강남역
740,10_강남역,22168_서초동진흥아파트
740,22168_서초동진흥아파트,22169_서초동유원아파트
740,22169_서초동유원아파트,38_교대역
740,38_교대역,182_서초역
740,182_서초역,22137_서울중앙지방검찰청
740,22137_서울중앙지방검찰청,22214_서울지방조달청.서울성모병원
740,22214_서울지방조달청.서울성모병원,22405_반포한강공원.세빛섬
740,22405_반포한강공원.세빛섬,3155_한강중학교
740,3155_한강중학교,3153_용산구청
740,3153_용산구청,71_녹사평역
740,71_녹사평역,3184_전쟁기념관
740,3184_전쟁기념관,3181_용산꿈나무종합타운.보건분소
740,3181_용산꿈나무종합타운.보건분소,356_효창공원앞역
740,356_효창공원앞역,3177_용마루고개
740,3177_용마루고개,14151_용마루고개.신공덕삼성아파트
740,14151_용마루고개.신공덕삼성아파트,14149_공덕오거리
740,14149_공덕오거리,28_공덕역
740,28_공덕역,14177_동도중학교.서울디자인고등학교
740,14177_동도중학교.서울디자인고등학교,88_대흥역
740,88_대흥역,14173_광성중고등학교
740,14173_광성중고등학교,14170_서강대학교
740,14170_서강대학교,14169_신촌로터리
740,14169_신촌로터리,13259_현대백화점
740,13259_현대백화점,13144_동교동삼거리연희동방면
740,13144_동교동삼거리연희동방면,13147_연희동대우아파트
740,13147_연희동대우아파트,13111_연희104고지앞.구성산회관
740,13111_연희104고지앞.구성산회관,13109_사천교
740,13109_사천교,7_가좌역
740,7_가좌역,13004_DMC래미안e.편한세상요진아파트
740,13004_DMC래미안e.편한세상요진아파트,13002_북가좌동삼거리
740,13002_북가좌동삼거리,107_디지털미디어시티역
740,107_디지털미디어시티역,202_수색역
740,202_수색역,12004_수색교
740,12004_수색교,14112_DMC첨단산업센터
740,14112_DMC첨단산업센터,14334_월드컵파크9.10.11.12단지
740,14334_월드컵파크9.10.11.12단지,35421_대덕동행정복지센터
740,35421_대덕동행정복지센터,35447_덕은동입구
740,35447_덕은동입구,35449_덕은동종점
741,12469_진관공영차고지,35160_동산동능모퉁이.한국지역난방공
741,35160_동산동능모퉁이.한국지역난방공,12010_은평뉴타운10단지
741,12010_은평뉴타운10단지,46_구파발역
741,46_구파발역,12014_박석고개.신도고등학교
741,12014_박석고개.신도고등학교,12016_세명컴퓨터고등학교
741,12016_세명컴퓨터고등학교,256_연신내역
741,256_연신내역,12020_동명여고.천주교불광동성당
741,12020_동명여고.천주교불광동성당,154_불광역
741,154_불광역,12026_한전서대문은평.북한산푸르지오
741,12026_한전서대문은평.북한산푸르지오,70_녹번역
741,70_녹번역,13026_산골고개
741,13026_산골고개,347_홍제역
741,347_홍제역,13030_홍제삼거리.인왕산한신휴플러스
741,13030_홍제삼거리.인왕산한신휴플러스,130_무악재역
741,130_무악재역,13033_안산초등학교
741,13033_안산초등학교,95_독립문역
741,95_독립문역,13036_영천시장
741,13036_영천시장,177_서대문역
741,177_서대문역,1007_서울역사박물관.경희궁앞
741,1007_서울역사박물관.경희궁앞,1009_광화문
741,1009_광화문,1011_종로1가
741,1011_종로1가,1013_종로2가
741,1013_종로2가,1004_종로2가.삼일교
741,1004_종로2가.삼일교,2001_남대문세무서.서울백병원
741,2001_남대문세무서.서울백병원,2289_남산1호터널
741,2289_남산1호터널,3165_순천향대학병원.한남오거리
741,3165_순천향대학병원.한남오거리,222_신사역
741,222_신사역,74_논현역
741,74_논현역,10_강남역
741,10_강남역,22007_래미안아파트.파이낸셜뉴스
741,22007_래미안아파트.파이낸셜뉴스,22005_뱅뱅사거리
741,22005_뱅뱅사거리,244_양재역
741,244_양재역,22001_교육개발원입구
741,22001_교육개발원입구,22294_매헌시민의숲
741,22294_매헌시민의숲,22298_AT센터.양재꽃시장
741,22298_AT센터.양재꽃시장,22301_하나로마트.코트라
741,22301_하나로마트.코트라,22036_염곡마을.서초50플러스센터
741,22036_염곡마을.서초50플러스센터,22038_탑성마을.서초포레스타입구
741,22038_탑성마을.서초포레스타입구,22040_안골마을.서울언남초등학교
741,22040_안골마을.서울언남초등학교,22042_샘마을.서울특별시어린이병원
741,22042_샘마을.서울특별시어린이병원,22333_헌인릉.강남서초과학화예비군훈련장
741,22333_헌인릉.강남서초과학화예비군훈련장,22335_헌인농장
741,22335_헌인농장,22336_헌인마을.서울농업기술센터
741,22336_헌인마을.서울농업기술센터,23439_세곡푸르지오.은곡삼거리
741,23439_세곡푸르지오.은곡삼거리,23413_강남신동아파밀리에1단지
741,23413_강남신동아파밀리에1단지,23537_은곡마을.강남신동아파밀리에
741,23537_은곡마을.강남신동아파밀리에,23454_대왕초등학교
741,23454_대왕초등학교,23412_은곡마을.LH이편한세상
741,23412_은곡마을.LH이편한세상,23434_은곡마을진입로
741,23434_은곡마을진입로,23437_세곡푸르지오.은곡삼거리
741,23437_세곡푸르지오.은곡삼거리,22337_헌인마을.서울농업기술센터
